state,species_code,n_local
Washington,clcspa,521
Washington,manduc,500
Washington,shtsan,483
Washington,ruff,474
Washington,flaowl,471
Washington,palwar,427
Washington,layalb,408
Washington,rusbla,396
Washington,normoc,372
Washington,refblu,366
Washington,whtpta1,353
Washington,buggna,352
Washington,bawwar,345
Washington,hudgod,343
Washington,slbgul,311
Washington,empgoo,308
Washington,shtgro,301
Washington,manshe,298
Washington,snoegr,268
Washington,sprgro,267
Washington,norbob,258
Washington,indbun,253
Washington,brambl,251
Washington,horpuf,248
Washington,yebsap,247
Washington,tufduc,236
Washington,borchi2,235
Washington,chswar,226
Washington,laugul,223
Washington,gnttow,217
Washington,brwhaw,209
Washington,rosgoo,206
Washington,parauk,203
Washington,sctfly,194
Washington,xanmur2,192
Washington,bktspa,175
Washington,hoared,174
Washington,nazboo1,171
Washington,murpet,170
Washington,kineid,168
Washington,tenwar,163
Washington,bubsan,162
Washington,robgro,146
Washington,brnboo,145
Washington,whtkit,144
Washington,gragoo,141
Washington,hooori,140
Washington,coshum,136
Washington,shtalb,131
Washington,grtgra,127
Washington,hoowar,123
Washington,easblu,121
Washington,btbwar,111
Washington,borowl,107
Washington,orcori,100
Washington,easpho,94
Washington,comgra,94
Washington,whrsan,92
Washington,compea,85
Washington,saggro,82
Washington,litsti,78
Washington,btnwar,78
Washington,blugrb1,77
Washington,dickci,75
Washington,bkhgul,73
Washington,winwre3,72
Washington,redjun,64
Washington,eutspa,63
Washington,rusbun,62
Washington,leater1,58
Washington,litgul,52
Washington,blkswa,49
Washington,mutswa,44
Washington,hawpet1,42
Washington,monpar,39
Washington,whiwag,37
Washington,swagoo1,34
Washington,wispet,34
Washington,paibun,30
Washington,xanmur1,27
Washington,canwar,26
Washington,bkbwar,26
Washington,rosgul,25
Washington,bkpwar,25
Washington,thbmur,23
Washington,afcdov1,23
Washington,skylar,22
Washington,helgui,19
Washington,norpar,19
Washington,budger,17
Washington,ovenbi1,15
Washington,phivir,12
Washington,asspet,12
Washington,magwar,11
Washington,lecspa,10
Washington,casspa,10
Washington,eleter1,9
Washington,refboo,7
Washington,uplsan,7
Washington,larbun,7
Washington,golphe,7
Washington,litbun,6
Washington,whwdov,6
Washington,camwar,6
Washington,norwhe,5
Washington,rerpar1,4
Washington,yetvir,4
Washington,eurgol,4
Washington,loeowl,4
Washington,rorpar,3
Washington,creauk,3
Washington,rensti,3
Washington,eawpew,3
Washington,gyrfal,3
Washington,brnthr,3
Washington,cockat,2
Washington,arcloo,2
Washington,balori,2
Washington,reephe1,1
Washington,relpar1,1
Washington,categr1,1
Washington,motpet,1
Washington,norgip1,1
Washington,cursan,1
Washington,scatan,1
Washington,prowar,1
Washington,smilon,1
Washington,phaino,1
Washington,vilwea1,1
Washington,emu1,1
Washington,lesnig,1
Washington,grgowl,1
Washington,rinphe2,1
Washington,purgal2,1
Washington,rthhum,1
Washington,pinjay,1
Washington,baymac,1
Washington,prawar,1
Washington,peflov,1
Virginia,norcar,669437
Virginia,carwre,580433
Virginia,amecro,518416
Virginia,blujay,475380
Virginia,moudov,456914
Virginia,carchi,453933
Virginia,tuftit,436059
Virginia,amerob,428541
Virginia,rebwoo,425286
Virginia,amegfi,370831
Virginia,dowwoo,358911
Virginia,easblu,352401
Virginia,turvul,341567
Virginia,sonspa,335610
Virginia,normoc,304333
Virginia,whbnut,298050
Virginia,eursta,297031
Virginia,houfin,293267
Virginia,cangoo,285846
Virginia,whtspa,285738
Virginia,rewbla,226749
Virginia,grbher3,214381
Virginia,norfli,205281
Virginia,mallar3,198559
Virginia,comgra,197329
Virginia,chispa,189273
Virginia,eastow,182883
Virginia,pilwoo,181200
Virginia,grycat,176354
Virginia,yerwar,170049
Virginia,houspa,165897
Virginia,fiscro,164380
Virginia,daejun,160830
Virginia,blkvul,153880
Virginia,easpho,148976
Virginia,reshaw,145754
Virginia,reevir1,144773
Virginia,baleag,137772
Virginia,bnhcow,128207
Virginia,buggna,122352
Virginia,indbun,119470
Virginia,eawpew,116869
Virginia,belkin1,111340
Virginia,osprey,110535
Virginia,brnthr,109598
Virginia,ribgul,109374
Virginia,treswa,108955
Virginia,chiswi,100688
Virginia,rethaw,98652
Virginia,barswa,97209
Virginia,rthhum,92961
Virginia,comyel,91749
Virginia,cedwax,91159
Virginia,pinwar,91064
Virginia,grcfly,87977
Virginia,fiespa,87221
Virginia,rocpig,79627
Virginia,greegr,78914
Virginia,killde,71644
Virginia,houwre,69942
Virginia,yebsap,69463
Virginia,laugul,69389
Virginia,buffle,64650
Virginia,hergul,62838
Virginia,woothr,61396
Virginia,comrav,61323
Virginia,easkin,60302
Virginia,easmea,59099
Virginia,wooduc,58681
Virginia,gockin,58254
Virginia,norpar,57679
Virginia,herthr,56685
Virginia,scatan,55808
Virginia,amered,55092
Virginia,ovenbi1,54267
Virginia,whevir,53272
Virginia,swaspa,53201
Virginia,hoomer,52450
Virginia,yebcuc,51295
Virginia,bawwar,47598
Virginia,coohaw,47265
Virginia,grnher,46843
Virginia,acafly,45199
Virginia,nrwswa,40546
Virginia,orcori,39670
Virginia,gbbgul,39395
Virginia,rehwoo,39002
Virginia,pibgre,38261
Virginia,amekes,37432
Virginia,blugrb1,37035
Virginia,gadwal,33944
Virginia,brncre,33816
Virginia,bnhnut,33663
Virginia,brnpel,32308
Virginia,purmar,31260
Virginia,balori,31149
Virginia,rebnut,30334
Virginia,rinduc,29221
Virginia,buhvir,29062
Virginia,wiltur,28515
Virginia,rudduc,28454
Virginia,sumtan,28272
Virginia,forter,28231
Virginia,yetvir,28177
Virginia,winwre3,27760
Virginia,ambduc,27634
Virginia,sposan,27136
Virginia,brdowl,26179
Virginia,purfin,25998
Virginia,royter1,25956
Virginia,yetwar,25894
Virginia,louwat,24063
Virginia,greyel,23994
Virginia,comloo,23970
Virginia,hoowar,23617
Virginia,yelwar,23324
Virginia,prawar,23316
Virginia,btbwar,22703
Virginia,palwar,22449
Virginia,norhar1,22035
Virginia,snoegr,21608
Virginia,savspa,21221
Virginia,norsho,20608
Virginia,yebcha,20072
Virginia,btnwar,20068
Virginia,gnwtea,20015
Virginia,prowar,19801
Virginia,robgro,19696
Virginia,shshaw,19405
Virginia,rebmer,18163
Virginia,botgra,17903
Virginia,magwar,17691
Virginia,willet1,17533
Virginia,pinsis,17431
Virginia,sander,17255
Virginia,chswar,17133
Virginia,bkpwar,17043
Virginia,camwar,17037
Virginia,commer,16701
Virginia,solsan,16454
Virginia,whcspa,16217
Virginia,lessca,14792
Virginia,warvir,14481
Virginia,amewig,14437
Virginia,y00475,14297
Virginia,leasan,13807
Virginia,swathr,13771
Virginia,whiibi,13715
Virginia,woewar1,13668
Virginia,foxspa,13513
Virginia,caster1,13155
Virginia,ameoys,13059
Virginia,graspa,12943
Virginia,lesyel,12590
Virginia,tunswa,12469
Virginia,brwhaw,12050
Virginia,horgre,11985
Virginia,norpin,11836
Virginia,semplo,11746
Virginia,clarai11,11644
Virginia,veery,10960
Virginia,bkbplo,10912
Virginia,dunlin,10906
Virginia,triher,10861
Virginia,merlin,10800
Virginia,bongul,10713
Virginia,lbbgul,10633
Virginia,libher,10168
Virginia,norgan,9842
Virginia,wilsni1,9817
Virginia,grhowl,9815
Virginia,semsan,9694
Virginia,easowl1,9511
Virginia,buwtea,9290
Virginia,rusbla,9239
Virginia,perfal,9181
Virginia,sursco,8735
Virginia,ycnher,8451
Virginia,norbob,8348
Virginia,bkcchi,7943
Virginia,bkbwar,7787
Virginia,norwat,7508
Virginia,horlar,7185
Virginia,rudtur,7098
Virginia,gloibi,6932
Virginia,tenwar,6857
Virginia,shbdow,6846
Virginia,retloo,6734
Virginia,canvas,6729
Virginia,comter,6562
Virginia,redhea,6522
Virginia,blksco2,6512
Virginia,leater1,6384
Virginia,canwar,6020
Virginia,cerwar,5809
Virginia,blkski,5657
Virginia,mutswa,5654
Virginia,cliswa,5648
Virginia,babwar,5619
Virginia,boboli,5449
Virginia,amepip,5088
Virginia,marwre,5076
Virginia,amewoo,4785
Virginia,snogoo,4708
Virginia,gresca,4559
Virginia,pecsan,4544
Virginia,bcnher,4410
Virginia,comgol,4322
Virginia,comnig,3940
Virginia,orcwar,3891
Virginia,easwpw1,3819
Virginia,leafly,3783
Virginia,kenwar,3774
Virginia,margod,3745
Virginia,naswar,3629
Virginia,musduc,3356
Virginia,miskit,3306
Virginia,lotduc,3274
Virginia,santer1,3255
Virginia,wilfly,3062
Virginia,eucdov,3006
Virginia,virrai,2935
Virginia,whimbr,2824
Virginia,categr1,2771
Virginia,brant,2735
Virginia,buwwar,2666
Virginia,sora,2653
Virginia,kinrai4,2570
Virginia,linspa,2466
Virginia,seaspa,2431
Virginia,banswa,2303
Virginia,razorb,2221
Virginia,gycthr,2172
Virginia,chwwid,2114
Virginia,pipplo,2067
Virginia,vesspa,1976
Virginia,truswa,1913
Virginia,rosspo1,1908
Virginia,wessan,1849
Virginia,bkbcuc,1772
Virginia,wlswar,1667
Virginia,bknsti,1650
Virginia,cacgoo1,1638
Virginia,dickci,1521
Virginia,redcro,1514
Virginia,whwsco2,1451
Virginia,amebit,1369
Virginia,swawar,1359
Virginia,brnowl,1291
Virginia,sedwre,1207
Virginia,amwpel,1204
Virginia,nstspa,1203
Virginia,redkno,1202
Virginia,anhing,1187
Virginia,gubter2,1178
Virginia,ameavo,1173
Virginia,wispet,1093
Virginia,sheowl,1091
Virginia,whrsan,1072
Virginia,stisan,1056
Virginia,rufgro,1042
Virginia,pursan,979
Virginia,phivir,960
Virginia,amgplo,950
Virginia,gwfgoo,924
Virginia,leabit,911
Virginia,goleag,896
Virginia,rosgoo,875
Virginia,gowwar,852
Virginia,renpha,832
Virginia,blkter,805
Virginia,eurwig,793
Virginia,rufhum,792
Virginia,comeid,760
Virginia,logshr,755
Virginia,sstspa,703
Virginia,paibun,680
Virginia,amtspa,658
Virginia,commoo3,643
Virginia,mouwar,606
Virginia,harduc,593
Virginia,swtkit,568
Virginia,redjun,536
Virginia,corshe,531
Virginia,eargre,518
Virginia,bubsan,514
Virginia,aldfly,513
Virginia,clcspa,508
Virginia,grecor,503
Virginia,astfly,503
Virginia,y00478,493
Virginia,olsfly,484
Virginia,heegul,475
Virginia,wilpha,456
Virginia,lobdow,452
Virginia,atlpuf,451
Virginia,limpki,449
Virginia,rengre,437
Virginia,westan,370
Virginia,nswowl,349
Virginia,snobun,348
Virginia,larspa,323
Virginia,laplon,316
Virginia,blkswa,309
Virginia,bbwduc,303
Virginia,bulori,291
Virginia,baisan,281
Virginia,doveki,275
Virginia,glagul,272
Virginia,rolhaw,265
Virginia,whwdov,264
Virginia,compea,260
Virginia,conwar,259
Virginia,weskin,257
Virginia,norful,241
Virginia,gnttow,238
Virginia,helgui,231
Virginia,yebfly,226
Virginia,lecspa,216
Virginia,parjae,207
Virginia,ruff,204
Virginia,hudgod,201
Virginia,woosto,198
Virginia,macwar,195
Virginia,bkhgul,185
Virginia,whiwag,182
Virginia,brebla,177
Virginia,lotjae,163
Virginia,audshe,163
Virginia,grefla2,160
Virginia,brnboo,159
Virginia,redpha1,155
Virginia,uplsan,154
Virginia,snoowl1,152
Virginia,swagoo1,150
Virginia,tufduc,136
Virginia,wesfly,129
Virginia,batgod,123
Virginia,trokin,123
Virginia,wesgre,122
Virginia,annhum,118
Virginia,calhum,114
Virginia,coukin,112
Virginia,grykin,105
Virginia,norlap,103
Virginia,moublu,100
Virginia,varthr,99
Virginia,rinphe1,98
Virginia,purgal2,97
Virginia,harspa,96
Virginia,sctfly,94
Virginia,pomjae,92
Virginia,whwter,88
Virginia,rintea1,88
Virginia,lobcur,86
Virginia,henspa,85
Virginia,norwhe,84
Virginia,brespa,80
Virginia,scoori,80
Virginia,litgul,80
Virginia,manshe,78
Virginia,bklkit,77
Virginia,pacloo,77
Virginia,motduc,72
Virginia,norshr4,65
Virginia,yehbla,62
Virginia,roster,60
Virginia,bkcpet,57
Virginia,belvir,57
Virginia,budger,56
Virginia,kineid,48
Virginia,yelrai,48
Virginia,gargan,47
Virginia,norgos1,46
Virginia,bkchum,46
Virginia,btywar,44
Virginia,wesmea,44
Virginia,bubhum,39
Virginia,sooter1,39
Virginia,gragoo,37
Virginia,saypho,36
Virginia,sabgul,34
Virginia,towwar,32
Virginia,whfibi,31
Virginia,egygoo,26
Virginia,comred,25
Virginia,briter1,24
Virginia,kirwar,23
Virginia,fragul,21
Virginia,swahaw,20
Virginia,bkwvir,20
Virginia,bkhgro,18
Virginia,manduc,18
Virginia,arcter,18
Virginia,commur,16
Virginia,wfspet,16
Virginia,cavswa,16
Virginia,brnnod,14
Virginia,bargoo,10
Virginia,allhum,8
Virginia,magfri,8
Virginia,chukar,7
Virginia,thbmur,7
Virginia,yenalb2,7
Virginia,bicthr,7
Virginia,bripet,7
Virginia,calgul,6
Virginia,gresku1,6
Virginia,sagthr,5
Virginia,lazbun,5
Virginia,y00678,4
Virginia,loeowl,4
Virginia,monpar,3
Virginia,cockat,3
Virginia,whtkit,3
Virginia,litegr,3
Virginia,pifgoo,3
Virginia,whwcro,3
Virginia,rorpar,2
Virginia,bncfly,2
Virginia,grnvie1,2
Virginia,graher1,2
Virginia,grepea1,1
Virginia,hrshaw,1
Virginia,masboo,1
Virginia,bohwax,1
Virginia,borchi2,1
Virginia,comcan,1
Virginia,gcrfin,1
Virginia,eurgol,1
Virginia,cogdov,1
Virginia,whcpin,1
Virginia,blnswa2,1
Virginia,virwar,1
Virginia,cintea,1
Virginia,rensap,1
Wyoming,amerob,61480
Wyoming,comrav,46362
Wyoming,cangoo,44224
Wyoming,mallar3,39463
Wyoming,bkbmag1,35815
Wyoming,rewbla,35320
Wyoming,houspa,33275
Wyoming,eursta,31881
Wyoming,norfli,31873
Wyoming,eucdov,31178
Wyoming,houfin,30678
Wyoming,amecro,26213
Wyoming,wesmea,24431
Wyoming,daejun,24084
Wyoming,mouchi,23882
Wyoming,rethaw,23488
Wyoming,bkcchi,23155
Wyoming,yerwar,22841
Wyoming,moudov,20917
Wyoming,yelwar,20280
Wyoming,pinsis,20183
Wyoming,amegfi,19620
Wyoming,sonspa,18598
Wyoming,rebnut,18439
Wyoming,comgra,18143
Wyoming,whcspa,18089
Wyoming,chispa,17467
Wyoming,killde,17450
Wyoming,baleag,16666
Wyoming,treswa,16642
Wyoming,turvul,15905
Wyoming,brebla,15575
Wyoming,barswa,15405
Wyoming,moublu,14678
Wyoming,commer,14307
Wyoming,gadwal,13232
Wyoming,cliswa,13196
Wyoming,wewpew,12753
Wyoming,grbher3,12714
Wyoming,houwre,12349
Wyoming,vigswa,12290
Wyoming,horlar,11631
Wyoming,bnhcow,11595
Wyoming,y00475,11567
Wyoming,amewig,11307
Wyoming,clanut,11260
Wyoming,rocpig,11197
Wyoming,amwpel,10610
Wyoming,amekes,10438
Wyoming,osprey,10264
Wyoming,vesspa,10168
Wyoming,sposan,10056
Wyoming,westan,10025
Wyoming,gnwtea,9178
Wyoming,lessca,8998
Wyoming,norhar1,8947
Wyoming,ribgul,8851
Wyoming,cedwax,8830
Wyoming,warvir,8557
Wyoming,swahaw,8307
Wyoming,dowwoo,8279
Wyoming,goleag,8023
Wyoming,bargol,7776
Wyoming,towsol,7638
Wyoming,norsho,7635
Wyoming,yehbla,7614
Wyoming,brthum,7582
Wyoming,casfin,7442
Wyoming,cintea,7397
Wyoming,gnttow,7139
Wyoming,eargre,7008
Wyoming,linspa,6874
Wyoming,belkin1,6856
Wyoming,rinduc,6836
Wyoming,truswa,6832
Wyoming,brespa,6787
Wyoming,bulori,6689
Wyoming,weskin,6688
Wyoming,blujay,6557
Wyoming,grycat,6455
Wyoming,comnig,6439
Wyoming,larspa,6185
Wyoming,bkhgro,6155
Wyoming,buffle,6120
Wyoming,calgul,6091
Wyoming,easkin,5887
Wyoming,redcro,5849
Wyoming,redhea,5754
Wyoming,wlswar,5690
Wyoming,buwtea,5582
Wyoming,savspa,5565
Wyoming,rudduc,5436
Wyoming,wesgre,5405
Wyoming,comyel,5384
Wyoming,comgol,5160
Wyoming,spotow,5129
Wyoming,whbnut,5055
Wyoming,swathr,4910
Wyoming,wilsni1,4788
Wyoming,lazbun,4761
Wyoming,amedip,4721
Wyoming,nrwswa,4697
Wyoming,saypho,4677
Wyoming,ameavo,4459
Wyoming,wilpha,4441
Wyoming,rinphe1,4159
Wyoming,rensap,4148
Wyoming,norpin,4123
Wyoming,dusfly,3997
Wyoming,grhowl,3997
Wyoming,sagthr,3968
Wyoming,rolhaw,3867
Wyoming,gryjay,3845
Wyoming,macwar,3714
Wyoming,pibgre,3705
Wyoming,orcwar,3627
Wyoming,rocwre,3472
Wyoming,marwre,3304
Wyoming,herthr,3302
Wyoming,canvas,3217
Wyoming,larbun,3192
Wyoming,wiltur,3173
Wyoming,banswa,3111
Wyoming,stejay,2983
Wyoming,brncre,2838
Wyoming,coohaw,2632
Wyoming,comloo,2609
Wyoming,shshaw,2560
Wyoming,amtspa,2537
Wyoming,gcrfin,2485
Wyoming,rufhum,2464
Wyoming,amepip,2434
Wyoming,prafal,2422
Wyoming,sora,2329
Wyoming,ferhaw,2245
Wyoming,logshr,2243
Wyoming,willet1,2211
Wyoming,greyel,2155
Wyoming,olsfly,2059
Wyoming,whfibi,2018
Wyoming,whtswi,1938
Wyoming,lesgol,1859
Wyoming,calhum,1844
Wyoming,rufgro,1744
Wyoming,bkrfin,1740
Wyoming,leafly,1632
Wyoming,wesfly,1615
Wyoming,fragul,1586
Wyoming,hamfly,1574
Wyoming,hoomer,1564
Wyoming,pingro,1556
Wyoming,dusgro,1548
Wyoming,wooduc,1493
Wyoming,wilfly,1417
Wyoming,perfal,1407
Wyoming,lesyel,1377
Wyoming,saggro,1319
Wyoming,harduc,1277
Wyoming,clcspa,1241
Wyoming,mcclon,1192
Wyoming,gockin,1189
Wyoming,merlin,1167
Wyoming,forter,1165
Wyoming,baisan,1159
Wyoming,yebcha,1149
Wyoming,norshr4,1149
Wyoming,foxspa,1123
Wyoming,sagspa1,1109
Wyoming,lobdow,1087
Wyoming,brnthr,1078
Wyoming,cacgoo1,1052
Wyoming,bcnher,1040
Wyoming,solsan,1035
Wyoming,bknsti,1028
Wyoming,buggna,996
Wyoming,rehwoo,943
Wyoming,leasan,923
Wyoming,amered,922
Wyoming,pinjay,810
Wyoming,lobcur,806
Wyoming,snogoo,795
Wyoming,clagre,792
Wyoming,attwoo1,775
Wyoming,horgre,768
Wyoming,graspa,764
Wyoming,wilsap,763
Wyoming,towwar,761
Wyoming,orcori,751
Wyoming,gryfly,744
Wyoming,grtgra,713
Wyoming,norgos1,694
Wyoming,rebmer,683
Wyoming,bohwax,676
Wyoming,shtgro,669
Wyoming,plsvir,663
Wyoming,pygnut,661
Wyoming,caster1,643
Wyoming,bkchum,642
Wyoming,renpha,626
Wyoming,hergul,615
Wyoming,comred,565
Wyoming,chclon,516
Wyoming,chukar,502
Wyoming,compoo,493
Wyoming,margod,478
Wyoming,uplsan,460
Wyoming,whtspa,460
Wyoming,burowl,453
Wyoming,norwat,451
Wyoming,grypar,446
Wyoming,canwre,435
Wyoming,tunswa,414
Wyoming,semsan,412
Wyoming,harspa,409
Wyoming,boboli,404
Wyoming,bongul,397
Wyoming,lewwoo,391
Wyoming,blugrb1,374
Wyoming,virrai,345
Wyoming,veery,343
Wyoming,ovenbi1,324
Wyoming,reevir1,308
Wyoming,sheowl,306
Wyoming,gresca,285
Wyoming,pecsan,283
Wyoming,chiswi,277
Wyoming,brwhaw,269
Wyoming,wessan,268
Wyoming,btywar,266
Wyoming,whwcro,266
Wyoming,snoegr,262
Wyoming,stisan,262
Wyoming,robgro,261
Wyoming,snobun,249
Wyoming,dickci,237
Wyoming,laplon,226
Wyoming,caskin,218
Wyoming,whwsco2,214
Wyoming,semplo,204
Wyoming,blkter,200
Wyoming,virwar,188
Wyoming,normoc,182
Wyoming,bewwre,176
Wyoming,easowl1,176
Wyoming,nswowl,173
Wyoming,lbbgul,168
Wyoming,sander,160
Wyoming,bcrfin,155
Wyoming,casvir,152
Wyoming,rosgoo,146
Wyoming,amebit,144
Wyoming,easblu,140
Wyoming,astfly,138
Wyoming,rengre,134
Wyoming,sursco,128
Wyoming,bkpwar,127
Wyoming,bkbwoo,124
Wyoming,norpar,117
Wyoming,greegr,116
Wyoming,chswar,115
Wyoming,lotduc,112
Wyoming,pacloo,109
Wyoming,rusbla,99
Wyoming,bkbplo,96
Wyoming,naswar,92
Wyoming,swaspa,87
Wyoming,fiespa,81
Wyoming,baispa,79
Wyoming,bawwar,78
Wyoming,sabgul,76
Wyoming,casspa,76
Wyoming,scoori,70
Wyoming,y00478,69
Wyoming,tenwar,67
Wyoming,indbun,66
Wyoming,gwfgoo,63
Wyoming,varthr,61
Wyoming,wooscj2,60
Wyoming,nopowl,60
Wyoming,easpho,59
Wyoming,whwdov,58
Wyoming,kineid,53
Wyoming,yebloo,52
Wyoming,sumtan,51
Wyoming,balori,50
Wyoming,retloo,46
Wyoming,juntit1,46
Wyoming,norcar,45
Wyoming,magwar,45
Wyoming,amgplo,42
Wyoming,whrsan,42
Wyoming,pinwar,39
Wyoming,pacwre1,39
Wyoming,yebsap,35
Wyoming,bushti,33
Wyoming,blksco2,33
Wyoming,purmar,32
Wyoming,mexduc,32
Wyoming,palwar,32
Wyoming,flaowl,31
Wyoming,categr1,30
Wyoming,eurwig,30
Wyoming,comter,30
Wyoming,winwre3,25
Wyoming,dunlin,24
Wyoming,babwar,24
Wyoming,btbwar,21
Wyoming,grnher,20
Wyoming,borowl,19
Wyoming,bktspa,18
Wyoming,gloibi,17
Wyoming,refblu,16
Wyoming,rudtur,15
Wyoming,whimbr,15
Wyoming,grcfly,14
Wyoming,camwar,14
Wyoming,rebwoo,13
Wyoming,bkbwar,13
Wyoming,miskit,12
Wyoming,gocspa,12
Wyoming,snoowl1,12
Wyoming,paibun,11
Wyoming,bubsan,11
Wyoming,helgui,10
Wyoming,phivir,10
Wyoming,afcdov1,10
Wyoming,yebcuc,10
Wyoming,calqua,10
Wyoming,purfin,10
Wyoming,aldfly,9
Wyoming,gryvir,9
Wyoming,swagoo1,9
Wyoming,pomjae,8
Wyoming,easmea,8
Wyoming,eastow,8
Wyoming,brnowl,7
Wyoming,gowwar,7
Wyoming,libher,6
Wyoming,gbbgul,6
Wyoming,shbdow,6
Wyoming,sctfly,6
Wyoming,glagul,5
Wyoming,bklkit,4
Wyoming,hudgod,4
Wyoming,buhvir,4
Wyoming,scatan,4
Wyoming,woewar1,4
Wyoming,sprpip,4
Wyoming,woothr,4
Wyoming,hoowar,4
Wyoming,amewoo,3
Wyoming,gycthr,3
Wyoming,grgowl,3
Wyoming,gragoo,3
Wyoming,rthhum,3
Wyoming,cubthr,3
Wyoming,cockat,2
Wyoming,wesblu,2
Wyoming,lecspa,2
Wyoming,emu1,2
Wyoming,bkbcuc,2
Wyoming,mutswa,2
Wyoming,gamqua,2
Wyoming,pilwoo,2
Wyoming,whiibi,2
Wyoming,redpha1,2
Wyoming,kenwar,2
Wyoming,redcro9,2
Wyoming,whocra,1
Wyoming,pipplo,1
Wyoming,swtkit,1
Wyoming,ancmur,1
Wyoming,lotjae,1
Wyoming,redkno,1
Wyoming,belvir,1
Wyoming,yetvir,1
Wyoming,batpig1,1
Wyoming,grbani,1
Wyoming,lesnig,1
Wyoming,brdowl,1
Wyoming,eawpew,1
Wyoming,hoared,1
Wyoming,litgul,1
Wyoming,canwar,1
Wyoming,btnwar,1
Wyoming,yetwar,1
Wyoming,ruff,1
Wyoming,redjun,1
Wyoming,compea,1
Wyoming,ambduc,1
Wyoming,wesgul,1
Wyoming,mewgul2,1
British Columbia,amerob,488117
British Columbia,amecro,473777
British Columbia,sonspa,451606
British Columbia,norfli,401634
British Columbia,daejun,367130
British Columbia,mallar3,364097
British Columbia,spotow,361388
British Columbia,comrav,322128
British Columbia,baleag,306243
British Columbia,bkcchi,303495
British Columbia,cangoo,300159
British Columbia,glwgul,297758
British Columbia,annhum,275781
British Columbia,eursta,257033
British Columbia,houfin,253296
British Columbia,chbchi,231201
British Columbia,rebnut,228059
British Columbia,rewbla,216866
British Columbia,grbher3,204275
British Columbia,whcspa,196335
British Columbia,pinsis,194882
British Columbia,amegfi,169635
British Columbia,buffle,160749
British Columbia,yerwar,158370
British Columbia,houspa,149970
British Columbia,stejay,148485
British Columbia,amewig,142962
British Columbia,dowwoo,133174
British Columbia,gocspa,123639
British Columbia,gockin,121067
British Columbia,rethaw,119048
British Columbia,bewwre,116214
British Columbia,vigswa,114455
British Columbia,cedwax,111496
British Columbia,commer,110381
British Columbia,pacwre1,109950
British Columbia,turvul,107470
British Columbia,gnwtea,104790
British Columbia,rocpig,103370
British Columbia,eucdov,101892
British Columbia,brncre,95974
British Columbia,killde,95881
British Columbia,foxspa,95602
British Columbia,belkin1,93304
British Columbia,rufhum,92152
British Columbia,barswa,92035
British Columbia,varthr,91527
British Columbia,orcwar,91290
British Columbia,purfin,89891
British Columbia,treswa,88815
British Columbia,bushti,85728
British Columbia,y00475,82960
British Columbia,hoomer,82957
British Columbia,comloo,82712
British Columbia,swathr,82214
British Columbia,mewgul2,81670
British Columbia,comyel,81472
British Columbia,yelwar,80452
British Columbia,savspa,79122
British Columbia,comgol,74613
