species_code,n_records,percentile,last_sync
nicspa1,6,4.3025,2025-04-27T17:52:55.782Z
solboo1,6,4.3117,2025-04-27T17:52:55.782Z
yebtou1,6,4.3208,2025-04-27T17:52:55.782Z
horpar3,6,4.3300,2025-04-27T17:52:55.782Z
bismel1,6,4.3391,2025-04-27T17:52:55.782Z
louwhi1,6,4.3482,2025-04-27T17:52:55.782Z
renwhi1,6,4.3574,2025-04-27T17:52:55.782Z
biswoo1,6,4.3665,2025-04-27T17:52:55.782Z
bepfly1,6,4.3756,2025-04-27T17:52:55.782Z
lehlar1,6,4.3848,2025-04-27T17:52:55.782Z
spnbul1,6,4.3939,2025-04-27T17:52:55.782Z
greauk,7,4.4030,2025-04-27T17:52:55.782Z
venpet1,7,4.4122,2025-04-27T17:52:55.782Z
bryshe1,7,4.4213,2025-04-27T17:52:55.782Z
vardwk15,7,4.4304,2025-04-27T17:52:55.782Z
vardwk2,7,4.4396,2025-04-27T17:52:55.782Z
meppar1,7,4.4487,2025-04-27T17:52:55.782Z
nigpar2,7,4.4578,2025-04-27T17:52:55.782Z
phihap11,7,4.4670,2025-04-27T17:52:55.782Z
whbcus4,7,4.4761,2025-04-27T17:52:55.782Z
grbbus1,7,4.4852,2025-04-27T17:52:55.782Z
luzwrb1,7,4.4944,2025-04-27T17:52:55.782Z
rutpar2,7,4.5035,2025-04-27T17:52:55.782Z
trweye1,7,4.5127,2025-04-27T17:52:55.782Z
chelau1,7,4.5218,2025-04-27T17:52:55.782Z
chcthr1,7,4.5309,2025-04-27T17:52:55.782Z
suljuf1,7,4.5401,2025-04-27T17:52:55.782Z
btbrob1,7,4.5492,2025-04-27T17:52:55.782Z
nigfin3,7,4.5583,2025-04-27T17:52:55.782Z
soifro1,8,4.5675,2025-04-27T17:52:55.782Z
plarai1,8,4.5766,2025-04-27T17:52:55.782Z
rinsco1,8,4.5857,2025-04-27T17:52:55.782Z
cosowl3,8,4.5949,2025-04-27T17:52:55.782Z
pheowl2,8,4.6040,2025-04-27T17:52:55.782Z
blslor1,8,4.6131,2025-04-27T17:52:55.782Z
whcmyz1,8,4.6223,2025-04-27T17:52:55.782Z
fatger3,8,4.6314,2025-04-27T17:52:55.782Z
sansht1,8,4.6405,2025-04-27T17:52:55.782Z
fabwhi1,8,4.6497,2025-04-27T17:52:55.782Z
bohwhi1,8,4.6588,2025-04-27T17:52:55.782Z
manmon1,8,4.6679,2025-04-27T17:52:55.782Z
gremel1,8,4.6771,2025-04-27T17:52:55.782Z
mohbrw1,8,4.6862,2025-04-27T17:52:55.782Z
coweye1,8,4.6954,2025-04-27T17:52:55.782Z
jaweye2,8,4.7045,2025-04-27T17:52:55.782Z
spweye2,8,4.7136,2025-04-27T17:52:55.782Z
somthr1,8,4.7228,2025-04-27T17:52:55.782Z
forrob6,8,4.7319,2025-04-27T17:52:55.782Z
rutfly5,8,4.7410,2025-04-27T17:52:55.782Z
thswar9,8,4.7502,2025-04-27T17:52:55.782Z
tawqua1,9,4.7593,2025-04-27T17:52:55.782Z
bantur1,9,4.7684,2025-04-27T17:52:55.782Z
colpuf2,9,4.7776,2025-04-27T17:52:55.782Z
slbflu1,9,4.7867,2025-04-27T17:52:55.782Z
heicra1,9,4.7958,2025-04-27T17:52:55.782Z
blhbuz1,9,4.8050,2025-04-27T17:52:55.782Z
misowl2,9,4.8141,2025-04-27T17:52:55.782Z
manowl1,9,4.8232,2025-04-27T17:52:55.782Z
solboo2,9,4.8324,2025-04-27T17:52:55.782Z
grrtai1,9,4.8415,2025-04-27T17:52:55.782Z
talmyz1,9,4.8506,2025-04-27T17:52:55.782Z
varpit4,9,4.8598,2025-04-27T17:52:55.782Z
comdro1,9,4.8689,2025-04-27T17:52:55.782Z
renfan1,9,4.8780,2025-04-27T17:52:55.782Z
marmon2,9,4.8872,2025-04-27T17:52:55.782Z
slblar1,9,4.8963,2025-04-27T17:52:55.782Z
batapa5,9,4.9055,2025-04-27T17:52:55.782Z
aldwhe1,9,4.9146,2025-04-27T17:52:55.782Z
beweye1,9,4.9237,2025-04-27T17:52:55.782Z
wtmbab1,9,4.9329,2025-04-27T17:52:55.782Z
orblau1,9,4.9420,2025-04-27T17:52:55.782Z
ruflau1,9,4.9511,2025-04-27T17:52:55.782Z
puaioh,9,4.9603,2025-04-27T17:52:55.782Z
pibpar1,9,4.9694,2025-04-27T17:52:55.782Z
nigfin1,9,4.9785,2025-04-27T17:52:55.782Z
pogdov1,10,4.9877,2025-04-27T17:52:55.782Z
hifdov1,10,4.9968,2025-04-27T17:52:55.782Z
invrai1,10,5.0059,2025-04-27T17:52:55.782Z
tuakin2,10,5.0151,2025-04-27T17:52:55.782Z
slabar1,10,5.0242,2025-04-27T17:52:55.782Z
railor2,10,5.0333,2025-04-27T17:52:55.782Z
rebmyz1,10,5.0425,2025-04-27T17:52:55.782Z
sulcus1,10,5.0516,2025-04-27T17:52:55.782Z
tonwhi1,10,5.0607,2025-04-27T17:52:55.782Z
baweye1,10,5.0699,2025-04-27T17:52:55.782Z
verbat1,10,5.0790,2025-04-27T17:52:55.782Z
yechel1,10,5.0882,2025-04-27T17:52:55.782Z
bkcruw1,10,5.0973,2025-04-27T17:52:55.782Z
chiwar1,10,5.1064,2025-04-27T17:52:55.782Z
toggob1,10,5.1156,2025-04-27T17:52:55.782Z
odedi1,10,5.1247,2025-04-27T17:52:55.782Z
reweye1,10,5.1338,2025-04-27T17:52:55.782Z
baemyn1,10,5.1430,2025-04-27T17:52:55.782Z
morcha1,10,5.1521,2025-04-27T17:52:55.782Z
gonwea1,10,5.1612,2025-04-27T17:52:55.782Z
yelwea1,10,5.1704,2025-04-27T17:52:55.782Z
bakind1,10,5.1795,2025-04-27T17:52:55.782Z
aakspa1,10,5.1886,2025-04-27T17:52:55.782Z
slbhem1,10,5.1978,2025-04-27T17:52:55.782Z
horcur3,11,5.2069,2025-04-27T17:52:55.782Z
grypep3,11,5.2160,2025-04-27T17:52:55.782Z
djifra1,11,5.2252,2025-04-27T17:52:55.782Z
nubbus1,11,5.2343,2025-04-27T17:52:55.782Z
rovrai1,11,5.2434,2025-04-27T17:52:55.782Z
sasowl1,11,5.2526,2025-04-27T17:52:55.782Z
sulsco3,11,5.2617,2025-04-27T17:52:55.782Z
gmrtai1,11,5.2709,2025-04-27T17:52:55.782Z
gfhpar1,11,5.2800,2025-04-27T17:52:55.782Z
renshr1,11,5.2891,2025-04-27T17:52:55.782Z
mitbab1,11,5.2983,2025-04-27T17:52:55.782Z
hirwar1,11,5.3074,2025-04-27T17:52:55.782Z
bnwpar1,11,5.3165,2025-04-27T17:52:55.782Z
sacwhe1,11,5.3257,2025-04-27T17:52:55.782Z
spocro1,11,5.3348,2025-04-27T17:52:55.782Z
gowlau1,11,5.3439,2025-04-27T17:52:55.782Z
bielau1,11,5.3531,2025-04-27T17:52:55.782Z
ruwsta1,11,5.3622,2025-04-27T17:52:55.782Z
whcsta2,11,5.3713,2025-04-27T17:52:55.782Z
lobpar3,12,5.3805,2025-04-27T17:52:55.782Z
macfrd2,12,5.3896,2025-04-27T17:52:55.782Z
rafdov1,12,5.3987,2025-04-27T17:52:55.782Z
scgcuc1,12,5.4079,2025-04-27T17:52:55.782Z
mohsco1,12,5.4170,2025-04-27T17:52:55.782Z
javowl1,12,5.4261,2025-04-27T17:52:55.782Z
toghao1,12,5.4353,2025-04-27T17:52:55.782Z
stelor1,12,5.4444,2025-04-27T17:52:55.782Z
strlor1,12,5.4535,2025-04-27T17:52:55.782Z
sertap1,12,5.4627,2025-04-27T17:52:55.782Z
tactap1,12,5.4718,2025-04-27T17:52:55.782Z
spbmel1,12,5.4810,2025-04-27T17:52:55.782Z
soosht1,12,5.4901,2025-04-27T17:52:55.782Z
iqugna1,12,5.4992,2025-04-27T17:52:55.782Z
obgthr1,12,5.5084,2025-04-27T17:52:55.782Z
chbthr1,12,5.5175,2025-04-27T17:52:55.782Z
urssun2,12,5.5266,2025-04-27T17:52:55.782Z
tripar1,12,5.5358,2025-04-27T17:52:55.782Z
dwacas1,13,5.5449,2025-04-27T17:52:55.782Z
madpoc1,13,5.5540,2025-04-27T17:52:55.782Z
kosfrd1,13,5.5632,2025-04-27T17:52:55.782Z
mankin1,13,5.5723,2025-04-27T17:52:55.782Z
mokpar1,13,5.5814,2025-04-27T17:52:55.782Z
yeccoc5,13,5.5906,2025-04-27T17:52:55.782Z
vinlor1,13,5.5997,2025-04-27T17:52:55.782Z
chabrt1,13,5.6088,2025-04-27T17:52:55.782Z
olistr1,13,5.6180,2025-04-27T17:52:55.782Z
bimwar1,13,5.6271,2025-04-27T17:52:55.782Z
rufmon1,13,5.6362,2025-04-27T17:52:55.782Z
iphmon2,13,5.6454,2025-04-27T17:52:55.782Z
whtwar1,13,5.6545,2025-04-27T17:52:55.782Z
cirwar2,13,5.6637,2025-04-27T17:52:55.782Z
kullew1,13,5.6728,2025-04-27T17:52:55.782Z
gaweye1,13,5.6819,2025-04-27T17:52:55.782Z
sulwhe1,13,5.6911,2025-04-27T17:52:55.782Z
koswhe1,13,5.7002,2025-04-27T17:52:55.782Z
redsis1,13,5.7093,2025-04-27T17:52:55.782Z
venflo1,13,5.7185,2025-04-27T17:52:55.782Z
sulscr1,14,5.7276,2025-04-27T17:52:55.782Z
wbgdov1,14,5.7367,2025-04-27T17:52:55.782Z
leastp2,14,5.7459,2025-04-27T17:52:55.782Z
sermao1,14,5.7550,2025-04-27T17:52:55.782Z
whnfri1,14,5.7641,2025-04-27T17:52:55.782Z
brnfan1,14,5.7733,2025-04-27T17:52:55.782Z
trumon1,14,5.7824,2025-04-27T17:52:55.782Z
lbweye2,14,5.7915,2025-04-27T17:52:55.782Z
gyctib3,14,5.8007,2025-04-27T17:52:55.782Z
saweye2,14,5.8098,2025-04-27T17:52:55.782Z
sunrob1,14,5.8189,2025-04-27T17:52:55.782Z
nihfin,14,5.8281,2025-04-27T17:52:55.782Z
yefsis1,14,5.8372,2025-04-27T17:52:55.782Z
watbrt1,15,5.8464,2025-04-27T17:52:55.782Z
glthum1,15,5.8555,2025-04-27T17:52:55.782Z
marowl1,15,5.8646,2025-04-27T17:52:55.782Z
cicada7,15,5.8738,2025-04-27T17:52:55.782Z
bluvan2,15,5.8829,2025-04-27T17:52:55.782Z
ochfly1,15,5.8920,2025-04-27T17:52:55.782Z
cbbwar4,15,5.9012,2025-04-27T17:52:55.782Z
rusthi1,15,5.9103,2025-04-27T17:52:55.782Z
togwhe1,15,5.9194,2025-04-27T17:52:55.782Z
sanwhe2,15,5.9286,2025-04-27T17:52:55.782Z
grcfly3,15,5.9377,2025-04-27T17:52:55.782Z
furfly1,15,5.9468,2025-04-27T17:52:55.782Z
tanmaw1,15,5.9560,2025-04-27T17:52:55.782Z
scgdov1,16,5.9651,2025-04-27T17:52:55.782Z
rwwrai1,16,5.9742,2025-04-27T17:52:55.782Z
afrsco2,16,5.9834,2025-04-27T17:52:55.782Z
markin2,16,5.9925,2025-04-27T17:52:55.782Z
yebasi1,16,6.0016,2025-04-27T17:52:55.782Z
bkccat1,16,6.0108,2025-04-27T17:52:55.782Z
yapmon1,16,6.0199,2025-04-27T17:52:55.782Z
fatmon1,16,6.0290,2025-04-27T17:52:55.782Z
emesta1,16,6.0382,2025-04-27T17:52:55.782Z
goifin1,16,6.0473,2025-04-27T17:52:55.782Z
teptin1,17,6.0565,2025-04-27T17:52:55.782Z
crefir6,17,6.0656,2025-04-27T17:52:55.782Z
atiswi1,17,6.0747,2025-04-27T17:52:55.782Z
baerai1,17,6.0839,2025-04-27T17:52:55.782Z
trimoo3,17,6.0930,2025-04-27T17:52:55.782Z
talbuh1,17,6.1021,2025-04-27T17:52:55.782Z
sperai1,17,6.1113,2025-04-27T17:52:55.782Z
duswoo4,17,6.1204,2025-04-27T17:52:55.782Z
towshe3,17,6.1295,2025-04-27T17:52:55.782Z
ensowl1,17,6.1387,2025-04-27T17:52:55.782Z
pelfan1,17,6.1478,2025-04-27T17:52:55.782Z
collar1,17,6.1569,2025-04-27T17:52:55.782Z
miller,17,6.1661,2025-04-27T17:52:55.782Z
simgrw1,17,6.1752,2025-04-27T17:52:55.782Z
gytwhe5,17,6.1843,2025-04-27T17:52:55.782Z
buclau1,17,6.1935,2025-04-27T17:52:55.782Z
sacsta1,17,6.2026,2025-04-27T17:52:55.782Z
timspa4,17,6.2117,2025-04-27T17:52:55.782Z
scfdov1,18,6.2209,2025-04-27T17:52:55.782Z
rbgcuc1,18,6.2300,2025-04-27T17:52:55.782Z
tepgol1,18,6.2392,2025-04-27T17:52:55.782Z
ansowl2,18,6.2483,2025-04-27T17:52:55.782Z
yaglor3,18,6.2574,2025-04-27T17:52:55.782Z
eluant1,18,6.2666,2025-04-27T17:52:55.782Z
gryfri1,18,6.2757,2025-04-27T17:52:55.782Z
temwhi1,18,6.2848,2025-04-27T17:52:55.782Z
bnweye1,18,6.2940,2025-04-27T17:52:55.782Z
pohfly1,18,6.3031,2025-04-27T17:52:55.782Z
pasbab1,18,6.3122,2025-04-27T17:52:55.782Z
merwhe1,18,6.3214,2025-04-27T17:52:55.782Z
racmal1,18,6.3305,2025-04-27T17:52:55.782Z
grnava1,18,6.3396,2025-04-27T17:52:55.782Z
socbun1,18,6.3488,2025-04-27T17:52:55.782Z
gbsfin1,18,6.3579,2025-04-27T17:52:55.782Z
bartin1,19,6.3670,2025-04-27T17:52:55.782Z
becpet1,19,6.3762,2025-04-27T17:52:55.782Z
spakoo1,19,6.3853,2025-04-27T17:52:55.782Z
alddro1,19,6.3944,2025-04-27T17:52:55.782Z
sumdro1,19,6.4036,2025-04-27T17:52:55.782Z
wawwhe1,19,6.4127,2025-04-27T17:52:55.782Z
maweye2,19,6.4219,2025-04-27T17:52:55.782Z
loweye1,19,6.4310,2025-04-27T17:52:55.782Z
plweye1,19,6.4401,2025-04-27T17:52:55.782Z
visrha1,19,6.4493,2025-04-27T17:52:55.782Z
ruhrob1,19,6.4584,2025-04-27T17:52:55.782Z
nebhea1,20,6.4675,2025-04-27T17:52:55.782Z
wanalb5,20,6.4767,2025-04-27T17:52:55.782Z
fimbow1,20,6.4858,2025-04-27T17:52:55.782Z
sombou1,20,6.4949,2025-04-27T17:52:55.782Z
silkta3,20,6.5041,2025-04-27T17:52:55.782Z
bisfan1,20,6.5132,2025-04-27T17:52:55.782Z
vispyb1,20,6.5223,2025-04-27T17:52:55.782Z
atosta1,20,6.5315,2025-04-27T17:52:55.782Z
whbgui1,21,6.5406,2025-04-27T17:52:55.782Z
tuasan1,21,6.5497,2025-04-27T17:52:55.782Z
salpri3,21,6.5589,2025-04-27T17:52:55.782Z
grpeag1,21,6.5680,2025-04-27T17:52:55.782Z
levpar1,21,6.5771,2025-04-27T17:52:55.782Z
punant1,21,6.5863,2025-04-27T17:52:55.782Z
whtbar1,21,6.5954,2025-04-27T17:52:55.782Z
whtgra1,21,6.6045,2025-04-27T17:52:55.782Z
ebopar1,21,6.6137,2025-04-27T17:52:55.782Z
whcmon2,21,6.6228,2025-04-27T17:52:55.782Z
blhlau1,21,6.6320,2025-04-27T17:52:55.782Z
layfin,21,6.6411,2025-04-27T17:52:55.782Z
crcdov1,22,6.6502,2025-04-27T17:52:55.782Z
lesflo2,22,6.6594,2025-04-27T17:52:55.782Z
rornig1,22,6.6685,2025-04-27T17:52:55.782Z
chfrai1,22,6.6776,2025-04-27T17:52:55.782Z
maspet1,22,6.6868,2025-04-27T17:52:55.782Z
ultlor1,22,6.6959,2025-04-27T17:52:55.782Z
ythpar1,22,6.7050,2025-04-27T17:52:55.782Z
vilthi3,22,6.7142,2025-04-27T17:52:55.782Z
boumon1,22,6.7233,2025-04-27T17:52:55.782Z
sumtre1,22,6.7324,2025-04-27T17:52:55.782Z
grgrob1,22,6.7416,2025-04-27T17:52:55.782Z
lbbwar1,22,6.7507,2025-04-27T17:52:55.782Z
lolwar1,22,6.7598,2025-04-27T17:52:55.782Z
bramar1,22,6.7690,2025-04-27T17:52:55.782Z
camgre2,22,6.7781,2025-04-27T17:52:55.782Z
fepspe1,22,6.7872,2025-04-27T17:52:55.782Z
gytwhe2,22,6.7964,2025-04-27T17:52:55.782Z
crebab1,22,6.8055,2025-04-27T17:52:55.782Z
gybpar6,23,6.8147,2025-04-27T17:52:55.782Z
cigdov1,23,6.8238,2025-04-27T17:52:55.782Z
vardwk5,23,6.8329,2025-04-27T17:52:55.782Z
phicoc1,23,6.8421,2025-04-27T17:52:55.782Z
meelor1,23,6.8512,2025-04-27T17:52:55.782Z
slacus1,23,6.8603,2025-04-27T17:52:55.782Z
lesbop1,23,6.8695,2025-04-27T17:52:55.782Z
babsta1,23,6.8786,2025-04-27T17:52:55.782Z
tahmof1,23,6.8877,2025-04-27T17:52:55.782Z
chhflu1,24,6.8969,2025-04-27T17:52:55.782Z
bafrai2,24,6.9060,2025-04-27T17:52:55.782Z
woorai1,24,6.9151,2025-04-27T17:52:55.782Z
spahon1,24,6.9243,2025-04-27T17:52:55.782Z
rimrew1,24,6.9334,2025-04-27T17:52:55.782Z
whtwrb1,24,6.9425,2025-04-27T17:52:55.782Z
rodfod1,24,6.9517,2025-04-27T17:52:55.782Z
chfspa1,25,6.9608,2025-04-27T17:52:55.782Z
rufowl1,25,6.9699,2025-04-27T17:52:55.782Z
chhnun1,25,6.9791,2025-04-27T17:52:55.782Z
sahpar2,25,6.9882,2025-04-27T17:52:55.782Z
guathi2,25,6.9974,2025-04-27T17:52:55.782Z
bhweye1,25,7.0065,2025-04-27T17:52:55.782Z
grygrt1,25,7.0156,2025-04-27T17:52:55.782Z
merjuf1,25,7.0248,2025-04-27T17:52:55.782Z
balmal2,25,7.0339,2025-04-27T17:52:55.782Z
ibamal1,25,7.0430,2025-04-27T17:52:55.782Z
grbpar1,26,7.0522,2025-04-27T17:52:55.782Z
stbant1,26,7.0613,2025-04-27T17:52:55.782Z
ruswhi1,26,7.0704,2025-04-27T17:52:55.782Z
whtmon2,26,7.0796,2025-04-27T17:52:55.782Z
ocefly1,26,7.0887,2025-04-27T17:52:55.782Z
gyhgre1,26,7.0978,2025-04-27T17:52:55.782Z
gyccro1,26,7.1070,2025-04-27T17:52:55.782Z
rabthr1,26,7.1161,2025-04-27T17:52:55.782Z
trithr1,26,7.1252,2025-04-27T17:52:55.782Z
loawea1,26,7.1344,2025-04-27T17:52:55.782Z
snmmun1,26,7.1435,2025-04-27T17:52:55.782Z
tansee1,26,7.1526,2025-04-27T17:52:55.782Z
sugdov1,27,7.1618,2025-04-27T17:52:55.782Z
whfdov2,27,7.1709,2025-04-27T17:52:55.782Z
chttou2,27,7.1800,2025-04-27T17:52:55.782Z
zenhon1,27,7.1892,2025-04-27T17:52:55.782Z
riospi1,27,7.1983,2025-04-27T17:52:55.782Z
xigjay1,27,7.2075,2025-04-27T17:52:55.782Z
guacro1,27,7.2166,2025-04-27T17:52:55.782Z
wherob1,27,7.2257,2025-04-27T17:52:55.782Z
whftit2,27,7.2349,2025-04-27T17:52:55.782Z
soccis1,27,7.2440,2025-04-27T17:52:55.782Z
gcbwar1,27,7.2531,2025-04-27T17:52:55.782Z
mohbul1,27,7.2623,2025-04-27T17:52:55.782Z
satwhe1,27,7.2714,2025-04-27T17:52:55.782Z
subfly5,27,7.2805,2025-04-27T17:52:55.782Z
salwea1,27,7.2897,2025-04-27T17:52:55.782Z
rehfod3,27,7.2988,2025-04-27T17:52:55.782Z
quaind1,27,7.3079,2025-04-27T17:52:55.782Z
daejun2,27,7.3171,2025-04-27T17:52:55.782Z
vicpig1,28,7.3262,2025-04-27T17:52:55.782Z
towshe1,28,7.3353,2025-04-27T17:52:55.782Z
crosha1,28,7.3445,2025-04-27T17:52:55.782Z
chalor1,28,7.3536,2025-04-27T17:52:55.782Z
scnmyz1,28,7.3627,2025-04-27T17:52:55.782Z
sulgob3,28,7.3719,2025-04-27T17:52:55.782Z
minjuf1,28,7.3810,2025-04-27T17:52:55.782Z
ammrot1,28,7.3902,2025-04-27T17:52:55.782Z
bocwea1,28,7.3993,2025-04-27T17:52:55.782Z
sansco1,29,7.4084,2025-04-27T17:52:55.782Z
molsco2,29,7.4176,2025-04-27T17:52:55.782Z
talkin1,29,7.4267,2025-04-27T17:52:55.782Z
bltmac1,29,7.4358,2025-04-27T17:52:55.782Z
kaicus1,29,7.4450,2025-04-27T17:52:55.782Z
ulubus1,29,7.4541,2025-04-27T17:52:55.782Z
vartit2,29,7.4632,2025-04-27T17:52:55.782Z
pirwar2,29,7.4724,2025-04-27T17:52:55.782Z
collau1,29,7.4815,2025-04-27T17:52:55.782Z
pirwar1,29,7.4906,2025-04-27T17:52:55.782Z
shefra3,30,7.4998,2025-04-27T17:52:55.782Z
runpic1,30,7.5089,2025-04-27T17:52:55.782Z
blftyr1,30,7.5180,2025-04-27T17:52:55.782Z
brbfai2,30,7.5272,2025-04-27T17:52:55.782Z
merwre1,30,7.5363,2025-04-27T17:52:55.782Z
rubthr2,30,7.5454,2025-04-27T17:52:55.782Z
matfly2,30,7.5546,2025-04-27T17:52:55.782Z
elesun1,30,7.5637,2025-04-27T17:52:55.782Z
picdov1,31,7.5729,2025-04-27T17:52:55.782Z
begdov2,31,7.5820,2025-04-27T17:52:55.782Z
timgrp1,31,7.5911,2025-04-27T17:52:55.782Z
pomgrp3,31,7.6003,2025-04-27T17:52:55.782Z
solnig1,31,7.6094,2025-04-27T17:52:55.782Z
jasowl2,31,7.6185,2025-04-27T17:52:55.782Z
romboo1,31,7.6277,2025-04-27T17:52:55.782Z
derpar1,31,7.6368,2025-04-27T17:52:55.782Z
sulmyz3,31,7.6459,2025-04-27T17:52:55.782Z
paptho1,31,7.6551,2025-04-27T17:52:55.782Z
tabdro1,31,7.6642,2025-04-27T17:52:55.782Z
lawpar2,31,7.6733,2025-04-27T17:52:55.782Z
boucro1,31,7.6825,2025-04-27T17:52:55.782Z
alprob1,31,7.6916,2025-04-27T17:52:55.782Z
rodbrw1,31,7.7007,2025-04-27T17:52:55.782Z
crgthr1,31,7.7099,2025-04-27T17:52:55.782Z
javcoc1,31,7.7190,2025-04-27T17:52:55.782Z
damfly1,31,7.7281,2025-04-27T17:52:55.782Z
buwlea2,31,7.7373,2025-04-27T17:52:55.782Z
rebpyt1,31,7.7464,2025-04-27T17:52:55.782Z
negscr1,32,7.7555,2025-04-27T17:52:55.782Z
sibgro2,32,7.7647,2025-04-27T17:52:55.782Z
meygos1,32,7.7738,2025-04-27T17:52:55.782Z
mesowl1,32,7.7830,2025-04-27T17:52:55.782Z
ashcus3,32,7.7921,2025-04-27T17:52:55.782Z
cfsbab1,32,7.8012,2025-04-27T17:52:55.782Z
anjwhe1,32,7.8104,2025-04-27T17:52:55.782Z
pohwhe1,32,7.8195,2025-04-27T17:52:55.782Z
bkcwea1,32,7.8286,2025-04-27T17:52:55.782Z
gycmun1,32,7.8378,2025-04-27T17:52:55.782Z
sulcud2,33,7.8469,2025-04-27T17:52:55.782Z
soobar1,33,7.8560,2025-04-27T17:52:55.782Z
prisco1,33,7.8652,2025-04-27T17:52:55.782Z
souboo6,33,7.8743,2025-04-27T17:52:55.782Z
blhmyz1,33,7.8834,2025-04-27T17:52:55.782Z
biswhi1,33,7.8926,2025-04-27T17:52:55.782Z
banscw1,33,7.9017,2025-04-27T17:52:55.782Z
gocbab1,33,7.9108,2025-04-27T17:52:55.782Z
mohwhe1,33,7.9200,2025-04-27T17:52:55.782Z
prithr1,33,7.9291,2025-04-27T17:52:55.782Z
blagui1,34,7.9382,2025-04-27T17:52:55.782Z
madgrp2,34,7.9474,2025-04-27T17:52:55.782Z
veldov1,34,7.9565,2025-04-27T17:52:55.782Z
indbus1,34,7.9657,2025-04-27T17:52:55.782Z
smaspa1,34,7.9748,2025-04-27T17:52:55.782Z
sulsco5,34,7.9839,2025-04-27T17:52:55.782Z
refmac1,34,7.9931,2025-04-27T17:52:55.782Z
greela1,34,8.0022,2025-04-27T17:52:55.782Z
shbmel1,34,8.0113,2025-04-27T17:52:55.782Z
tabfan1,34,8.0205,2025-04-27T17:52:55.782Z
kanfan1,34,8.0296,2025-04-27T17:52:55.782Z
frbwar1,34,8.0387,2025-04-27T17:52:55.782Z
lusbab1,34,8.0479,2025-04-27T17:52:55.782Z
bkcbar1,34,8.0570,2025-04-27T17:52:55.782Z
shtaka2,34,8.0661,2025-04-27T17:52:55.782Z
whbsho5,34,8.0753,2025-04-27T17:52:55.782Z
snmqua2,35,8.0844,2025-04-27T17:52:55.782Z
wecpig1,35,8.0935,2025-04-27T17:52:55.782Z
macfrd3,35,8.1027,2025-04-27T17:52:55.782Z
pygswi1,35,8.1118,2025-04-27T17:52:55.782Z
orbpar1,35,8.1209,2025-04-27T17:52:55.782Z
jfttyr1,35,8.1301,2025-04-27T17:52:55.782Z
rudtof1,35,8.1392,2025-04-27T17:52:55.782Z
machon3,35,8.1484,2025-04-27T17:52:55.782Z
crhmyz1,35,8.1575,2025-04-27T17:52:55.782Z
negjuf1,35,8.1666,2025-04-27T17:52:55.782Z
ruwsun2,35,8.1758,2025-04-27T17:52:55.782Z
maupar,35,8.1849,2025-04-27T17:52:55.782Z
engcud1,36,8.1940,2025-04-27T17:52:55.782Z
nebrai1,36,8.2032,2025-04-27T17:52:55.782Z
asifri1,36,8.2123,2025-04-27T17:52:55.782Z
greant2,36,8.2214,2025-04-27T17:52:55.782Z
arcbow1,36,8.2306,2025-04-27T17:52:55.782Z
silpri2,36,8.2397,2025-04-27T17:52:55.782Z
socwar2,36,8.2488,2025-04-27T17:52:55.782Z
nesbab1,36,8.2580,2025-04-27T17:52:55.782Z
crtwhe2,36,8.2671,2025-04-27T17:52:55.782Z
conpea1,37,8.2762,2025-04-27T17:52:55.782Z
finfra2,37,8.2854,2025-04-27T17:52:55.782Z
cbipig1,37,8.2945,2025-04-27T17:52:55.782Z
spaown1,37,8.3036,2025-04-27T17:52:55.782Z
ocbcat1,37,8.3128,2025-04-27T17:52:55.782Z
tawstr1,37,8.3219,2025-04-27T17:52:55.782Z
chagih1,37,8.3310,2025-04-27T17:52:55.782Z
razsky1,37,8.3402,2025-04-27T17:52:55.782Z
pullon1,37,8.3493,2025-04-27T17:52:55.782Z
bcwwar1,37,8.3585,2025-04-27T17:52:55.782Z
grkwhe1,37,8.3676,2025-04-27T17:52:55.782Z
gabaka1,37,8.3767,2025-04-27T17:52:55.782Z
whfsun1,37,8.3859,2025-04-27T17:52:55.782Z
gowgro3,37,8.3950,2025-04-27T17:52:55.782Z
shbgrf3,37,8.4041,2025-04-27T17:52:55.782Z
moofra3,38,8.4133,2025-04-27T17:52:55.782Z
pagdov1,38,8.4224,2025-04-27T17:52:55.782Z
ultkin1,38,8.4315,2025-04-27T17:52:55.782Z
alaant1,38,8.4407,2025-04-27T17:52:55.782Z
bolspi1,38,8.4498,2025-04-27T17:52:55.782Z
gabbus1,38,8.4589,2025-04-27T17:52:55.782Z
lawpar3,38,8.4681,2025-04-27T17:52:55.782Z
baswar1,38,8.4772,2025-04-27T17:52:55.782Z
rarsta1,38,8.4863,2025-04-27T17:52:55.782Z
socsta1,38,8.4955,2025-04-27T17:52:55.782Z
gusgro,39,8.5046,2025-04-27T17:52:55.782Z
bopphe1,39,8.5137,2025-04-27T17:52:55.782Z
wwcdov1,39,8.5229,2025-04-27T17:52:55.782Z
grnimp5,39,8.5320,2025-04-27T17:52:55.782Z
dorgos1,39,8.5412,2025-04-27T17:52:55.782Z
ocsant1,39,8.5503,2025-04-27T17:52:55.782Z
tawant4,39,8.5594,2025-04-27T17:52:55.782Z
wbsbab2,39,8.5686,2025-04-27T17:52:55.782Z
soicus1,39,8.5777,2025-04-27T17:52:55.782Z
bawmon1,39,8.5868,2025-04-27T17:52:55.782Z
